,거래일,옵션,거래가,빠른배송
565,20/09/09,260,"1,350,000원",False
566,20/09/08,255,"1,136,000원",False
567,20/09/08,280,"1,160,000원",False
568,20/09/06,260,"1,165,000원",False
569,20/09/06,270,"1,152,000원",False
570,20/09/03,260,"1,319,000원",False
571,20/09/03,275,"1,270,000원",False
572,20/09/02,255,"1,190,000원",False
573,20/09/02,280,"1,200,000원",False
574,20/08/30,265,"1,200,000원",False
575,20/08/29,265,"1,170,000원",False
576,20/08/25,285,"1,200,000원",False
577,20/08/25,265,"1,199,000원",False
578,20/08/25,275,"1,270,000원",False
579,20/08/22,245,"1,550,000원",False
580,20/08/19,265,"1,230,000원",False
581,20/08/19,265,"1,220,000원",False
582,20/08/18,260,"1,225,000원",False
583,20/08/16,280,"1,220,000원",False
584,20/08/16,285,"1,180,000원",False
585,20/08/16,260,"1,220,000원",False
586,20/08/12,290,"1,160,000원",False
587,20/08/12,260,"1,226,000원",False
588,20/08/09,270,"1,295,000원",False
589,20/08/09,275,"1,330,000원",False
590,20/08/07,260,"1,200,000원",False
591,20/08/06,265,"1,260,000원",False
592,20/08/05,255,"1,140,000원",False
593,20/08/05,290,"1,190,000원",False
594,20/08/04,275,"1,250,000원",False
595,20/08/04,280,"1,250,000원",False
596,20/08/04,265,"1,191,000원",False
597,20/08/03,260,"1,150,000원",False
598,20/08/02,250,"1,254,000원",False
599,20/08/02,265,"1,210,000원",False
600,20/07/31,270,"1,399,000원",False
601,20/07/31,275,"1,240,000원",False
602,20/07/30,265,"1,269,000원",False
603,20/07/30,280,"1,211,000원",False
604,20/07/27,255,"1,200,000원",False
605,20/07/27,275,"1,380,000원",False
606,20/07/25,255,"1,201,000원",False
607,20/07/23,255,"1,210,000원",False
608,20/07/22,275,"1,339,000원",False
609,20/07/22,270,"1,400,000원",False
610,20/07/21,285,"1,240,000원",False
611,20/07/21,280,"1,350,000원",False
612,20/07/20,280,"1,300,000원",False
613,20/07/20,255,"1,220,000원",False
614,20/07/19,290,"1,250,000원",False
615,20/07/18,275,"1,330,000원",False
616,20/07/18,285,"1,290,000원",False
617,20/07/16,255,"1,240,000원",False
618,20/07/13,280,"1,280,000원",False
619,20/07/13,265,"1,350,000원",False
620,20/07/13,260,"1,252,000원",False
621,20/07/12,280,"1,300,000원",False
622,20/07/12,255,"1,280,000원",False
623,20/07/08,250,"1,300,000원",False
624,20/07/07,265,"1,349,000원",False
625,20/07/07,265,"1,340,000원",False
626,20/07/07,250,"1,300,000원",False
627,20/07/07,280,"1,346,000원",False
628,20/07/07,280,"1,345,000원",False
629,20/07/06,280,"1,325,000원",False
630,20/07/05,255,"1,245,000원",False
631,20/07/05,280,"1,350,000원",False
632,20/07/04,275,"1,350,000원",False
633,20/07/03,260,"1,325,000원",False
634,20/07/03,260,"1,324,000원",False
635,20/07/02,260,"1,280,000원",False
636,20/07/02,265,"1,329,000원",False
637,20/06/30,265,"1,270,000원",False
638,20/06/29,280,"1,335,000원",False
639,20/06/29,270,"1,420,000원",False
640,20/06/29,270,"1,365,000원",False
641,20/06/28,275,"1,300,000원",False
642,20/06/28,260,"1,346,000원",False
643,20/06/27,280,"1,350,000원",False
644,20/06/27,270,"1,360,000원",False
645,20/06/25,265,"1,380,000원",False
646,20/06/24,280,"1,330,000원",False
647,20/06/23,270,"1,375,000원",False
648,20/06/22,270,"1,350,000원",False
649,20/06/21,280,"1,460,000원",False
650,20/06/21,275,"1,400,000원",False
651,20/06/19,260,"1,420,000원",False
652,20/06/19,260,"1,430,000원",False
653,20/06/18,280,"1,400,000원",False
654,20/06/18,265,"1,430,000원",False
655,20/06/18,285,"1,470,000원",False
656,20/06/17,260,"1,520,000원",False
657,20/06/17,280,"1,450,000원",False
658,20/06/14,275,"1,460,000원",False
659,20/06/12,255,"1,500,000원",False
660,20/06/12,270,"1,350,000원",False
661,20/06/11,265,"1,520,000원",False
662,20/06/10,255,"1,400,000원",False
663,20/06/10,255,"1,398,000원",False
664,20/06/09,240,"1,800,000원",False
665,20/06/08,280,"1,490,000원",False
666,20/06/06,270,"1,550,000원",False
667,20/06/06,260,"1,490,000원",False
668,20/06/06,280,"1,400,000원",False
669,20/06/06,275,"1,490,000원",False
670,20/06/05,270,"1,480,000원",False
671,20/06/05,265,"1,444,000원",False
672,20/06/05,275,"1,360,000원",False
673,20/06/05,275,"1,444,000원",False
674,20/06/04,260,"1,331,000원",False
675,20/06/04,255,"1,290,000원",False
676,20/06/02,270,"1,400,000원",False
677,20/05/29,275,"1,479,000원",False
678,20/05/28,260,"1,330,000원",False
679,20/05/27,265,"1,360,000원",False
680,20/05/24,260,"1,280,000원",False
681,20/05/24,265,"1,350,000원",False
682,20/05/23,275,"1,399,000원",False
683,20/05/22,265,"1,250,000원",False
684,20/05/22,260,"1,250,000원",False
685,20/05/21,280,"1,280,000원",False
686,20/05/20,280,"1,250,000원",False
687,20/05/20,260,"1,230,000원",False
688,20/05/20,270,"1,400,000원",False
689,20/05/19,270,"1,080,000원",False
690,20/05/19,265,"1,080,000원",False
691,20/05/19,280,"1,220,000원",False
692,20/05/19,270,"1,200,000원",False
693,20/05/18,285,"1,150,000원",False
694,20/05/17,275,"1,000,000원",False
695,20/05/16,255,"1,200,000원",False
696,20/05/15,295,"920,000원",False
697,20/05/13,290,"950,000원",False
